DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/3/2021 2:35:15.481PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\ConwayBrian\Calibration_1.cal,,,
SENSITIVITY Default,,,
MAP_INDEX 0,,,
SUBMAP 0,,,
594,2.965,57,0
595,2.97,75,0
596,2.975,52,0
597,2.98,65,0
598,2.985,49,0
599,2.99,70,0
600,2.995,55,0
601,3,69,0
602,3.005,43,0
603,3.01,81,0
604,3.015,64,0
605,3.02,81,0
606,3.025,81,0
607,3.03,73,0
608,3.035,62,0
609,3.04,49,0
610,3.045,58,0
611,3.05,69,0
612,3.055,59,0
613,3.06,83,0
614,3.065,70,0
615,3.07,62,0
616,3.075,64,0
617,3.08,34,0
618,3.085,57,0
619,3.09,58,0
620,3.095,67,0
621,3.1,74,0
622,3.105,85,0
623,3.11,56,0
624,3.115,77,0
625,3.12,69,0
626,3.125,58,0
627,3.13,59,0
628,3.135,28,0
629,3.14,60,0
630,3.145,30,0
631,3.15,76,0
632,3.155,61,0
633,3.16,73,0
634,3.165,53,0
635,3.17,62,0
636,3.175,69,0
637,3.18,66,0
638,3.185,77,0
639,3.19,78,0
640,3.195,36,0
641,3.2,53,0
642,3.205,38,0
643,3.21,48,0
644,3.215,43,0
645,3.22,76,0
646,3.225,57,0
647,3.23,72,0
648,3.235,43,0
649,3.24,59,0
650,3.245,55,0
651,3.25,28,0
652,3.255,66,0
653,3.26,28,0
654,3.265,80,0
655,3.27,61,0
656,3.275,96,0
657,3.28,36,0
658,3.285,58,0
659,3.29,46,0
660,3.295,73,0
661,3.3,56,0
662,3.305,53,0
663,3.31,67,0
664,3.315,63,0
665,3.32,71,0
666,3.325,83,0.3
667,3.33,54,0
668,3.335,52,0
669,3.34,71,0
670,3.345,76,0
671,3.35,69,0
672,3.355,36,0
673,3.36,114,0
674,3.365,59,0
675,3.37,74,0.3
676,3.375,64,0
677,3.38,97,0
678,3.385,70,0
679,3.39,52,0
680,3.395,59,0
681,3.4,48,0
682,3.405,49,0
683,3.41,77,0
684,3.415,47,0
685,3.42,67,0
686,3.425,36,0
687,3.43,42,0
688,3.435,48,0
689,3.44,83,0
690,3.445,55,0
691,3.45,47,0
692,3.455,60,0
693,3.46,69,0
694,3.465,53,0
695,3.47,66,0
696,3.475,75,0
697,3.48,72,0
698,3.485,45,0
699,3.49,57,0
700,3.495,43,0
701,3.5,31,0
702,3.505,52,0
703,3.51,55,0
704,3.515,56,0
705,3.52,71,0
706,3.525,49,0
707,3.53,60,0
708,3.535,60,0
709,3.54,69,0
710,3.545,92,0
711,3.55,67,0
712,3.555,75,0
713,3.56,49,0
714,3.565,65,0
715,3.57,50,0
716,3.575,58,0
717,3.58,77,0
718,3.585,44,0
719,3.59,76,0
720,3.595,86,0
721,3.6,55,0
722,3.605,52,0
723,3.61,67,0
724,3.615,53,0.3
725,3.62,74,0
726,3.625,68,0
727,3.63,68,0
728,3.635,66,0
729,3.64,41,0
730,3.645,50,0
731,3.65,25,0
732,3.655,45,0
733,3.66,54,0
734,3.665,64,0
735,3.67,102,0
736,3.675,60,0
737,3.68,79,0
738,3.685,25,0
739,3.69,60,0
740,3.695,54,0
741,3.7,42,0
742,3.705,80,0
743,3.71,71,0
744,3.715,49,0
